DATE,OPEN,HIGH,LOW,CLOSE
03-06-1986,0.165737,0.170201,0.165737,0.169085
04-06-1986,0.169085,0.173549,0.168527,0.172991
05-06-1986,0.172991,0.174665,0.171875,0.173549
06-06-1986,0.173549,0.173549,0.167411,0.168527
09-06-1986,0.168527,0.169085,0.160156,0.160714
10-06-1986,0.160714,0.160714,0.156808,0.160714
11-06-1986,0.160714,0.16183,0.158482,0.161272
12-06-1986,0.161272,0.162388,0.160714,0.160714
13-06-1986,0.160714,0.162388,0.157366,0.162388
16-06-1986,0.162388,0.164621,0.15904,0.160156
17-06-1986,0.160156,0.160714,0.151786,0.152902
18-06-1986,0.152902,0.155134,0.145089,0.152902
19-06-1986,0.152902,0.159598,0.151228,0.15625
20-06-1986,0.15625,0.161272,0.15625,0.160714
23-06-1986,0.160714,0.16183,0.154576,0.155134
24-06-1986,0.155134,0.156808,0.15346,0.155692
25-06-1986,0.15625,0.160714,0.15625,0.160156
26-06-1986,0.160156,0.162388,0.158482,0.16183
27-06-1986,0.16183,0.164063,0.158482,0.160156
30-06-1986,0.160156,0.16183,0.159598,0.160156
01-07-1986,0.160156,0.161272,0.155134,0.157924
02-07-1986,0.157924,0.16183,0.157924,0.161272
03-07-1986,0.161272,0.168527,0.15904,0.167969
07-07-1986,0.167969,0.168527,0.157924,0.15904
08-07-1986,0.157366,0.157366,0.152344,0.152902
09-07-1986,0.152902,0.155134,0.151786,0.154576
10-07-1986,0.155134,0.157924,0.154576,0.157924
11-07-1986,0.157924,0.168527,0.157366,0.165737
14-07-1986,0.165737,0.166853,0.16183,0.16183
15-07-1986,0.15625,0.15625,0.152902,0.155692
16-07-1986,0.158482,0.15904,0.146205,0.149554
17-07-1986,0.149554,0.15067,0.143415,0.143973
18-07-1986,0.143973,0.145089,0.139509,0.141741
21-07-1986,0.147321,0.15067,0.146205,0.149554
22-07-1986,0.149554,0.154576,0.148438,0.154576
23-07-1986,0.154576,0.154576,0.152344,0.152344
24-07-1986,0.152902,0.15346,0.147321,0.147879
25-07-1986,0.147879,0.151786,0.147321,0.151786
28-07-1986,0.151228,0.151786,0.143973,0.144531
29-07-1986,0.143973,0.143973,0.137277,0.139509
30-07-1986,0.139509,0.140625,0.133929,0.136161
31-07-1986,0.136161,0.140625,0.136161,0.139509
01-08-1986,0.138951,0.141741,0.138951,0.140067
04-08-1986,0.140067,0.140625,0.136719,0.140625
05-08-1986,0.141183,0.144531,0.140625,0.143415
06-08-1986,0.143415,0.143415,0.138393,0.138951
07-08-1986,0.138951,0.145647,0.138951,0.141741
08-08-1986,0.142299,0.144531,0.141183,0.141183
11-08-1986,0.142299,0.149554,0.141741,0.149554
12-08-1986,0.148996,0.15346,0.148996,0.152902
13-08-1986,0.152902,0.16183,0.152902,0.160714
14-08-1986,0.160714,0.165179,0.160714,0.160714
15-08-1986,0.161272,0.162946,0.15904,0.159598
18-08-1986,0.159598,0.160156,0.15625,0.157924
19-08-1986,0.156808,0.158482,0.154576,0.157924
20-08-1986,0.157366,0.162946,0.157366,0.16183
21-08-1986,0.161272,0.162388,0.159598,0.159598
22-08-1986,0.160156,0.163504,0.160156,0.16183
25-08-1986,0.162946,0.164621,0.162388,0.162388
26-08-1986,0.162388,0.164621,0.162388,0.163504
27-08-1986,0.163504,0.165179,0.16183,0.165179
28-08-1986,0.165179,0.169643,0.164621,0.168527
29-08-1986,0.167969,0.169643,0.164621,0.165179
02-09-1986,0.165737,0.165737,0.155134,0.155134
03-09-1986,0.155134,0.155692,0.152344,0.155134
04-09-1986,0.15625,0.158482,0.155134,0.158482
05-09-1986,0.15904,0.160156,0.15625,0.156808
08-09-1986,0.15625,0.15625,0.150112,0.155134
09-09-1986,0.154576,0.160714,0.154576,0.159598
10-09-1986,0.15904,0.160156,0.155134,0.15625
11-09-1986,0.154576,0.155134,0.145089,0.145647
12-09-1986,0.145089,0.146205,0.141741,0.141741
15-09-1986,0.143973,0.147879,0.142857,0.147879
16-09-1986,0.147879,0.156808,0.145089,0.155692
17-09-1986,0.155692,0.15625,0.152902,0.152902
18-09-1986,0.152902,0.154018,0.15067,0.151786
19-09-1986,0.15067,0.151228,0.148438,0.150112
22-09-1986,0.149554,0.157924,0.149554,0.157366
23-09-1986,0.157366,0.16183,0.156808,0.161272
24-09-1986,0.161272,0.162388,0.151786,0.156808
25-09-1986,0.156808,0.157366,0.150112,0.154018
26-09-1986,0.152344,0.15346,0.151228,0.152902
29-09-1986,0.150112,0.151228,0.141183,0.145089
30-09-1986,0.146763,0.151228,0.145647,0.149554
01-10-1986,0.148996,0.154018,0.148996,0.152344
02-10-1986,0.15067,0.15346,0.149554,0.152344
03-10-1986,0.15346,0.155134,0.148996,0.15067
06-10-1986,0.15067,0.152902,0.150112,0.152344
07-10-1986,0.151786,0.152344,0.146763,0.147321
08-10-1986,0.146763,0.147321,0.143973,0.146205
09-10-1986,0.146205,0.148438,0.145647,0.147321
10-10-1986,0.146763,0.148996,0.144531,0.148438
13-10-1986,0.147879,0.154576,0.147321,0.154576
14-10-1986,0.154576,0.157366,0.15067,0.151786
15-10-1986,0.149554,0.149554,0.146205,0.148996
16-10-1986,0.148996,0.151228,0.148438,0.150112
17-10-1986,0.15067,0.151786,0.148996,0.150112
20-10-1986,0.149554,0.150112,0.146763,0.146763
21-10-1986,0.147321,0.147321,0.145647,0.146205
22-10-1986,0.146205,0.146763,0.143973,0.145089
23-10-1986,0.145089,0.147879,0.145089,0.147879
24-10-1986,0.147879,0.148438,0.146205,0.147321
27-10-1986,0.149554,0.151786,0.148438,0.151786
28-10-1986,0.151786,0.152344,0.147321,0.148996
29-10-1986,0.149554,0.149554,0.147879,0.148996
30-10-1986,0.149554,0.155134,0.148996,0.152902
31-10-1986,0.152902,0.155692,0.152902,0.154576
03-11-1986,0.155134,0.156808,0.154576,0.15625
04-11-1986,0.155692,0.160156,0.151228,0.159598
05-11-1986,0.159598,0.165737,0.158482,0.165179
06-11-1986,0.163504,0.164621,0.159598,0.161272
07-11-1986,0.160714,0.161272,0.155692,0.159598
10-11-1986,0.160156,0.160156,0.156808,0.157924
11-11-1986,0.158482,0.159598,0.157366,0.158482
12-11-1986,0.159598,0.163504,0.15904,0.163504
13-11-1986,0.162946,0.162946,0.158482,0.158482
14-11-1986,0.158482,0.158482,0.155692,0.157366
17-11-1986,0.157366,0.165179,0.15625,0.162388
18-11-1986,0.162388,0.164063,0.156808,0.157924
19-11-1986,0.156808,0.157366,0.154018,0.15625
20-11-1986,0.155692,0.157924,0.155692,0.157366
21-11-1986,0.157366,0.16183,0.156808,0.160714
24-11-1986,0.16183,0.170201,0.160714,0.169643
25-11-1986,0.169643,0.180246,0.169643,0.179688
26-11-1986,0.179129,0.184152,0.178571,0.180804
28-11-1986,0.180804,0.181362,0.176897,0.178571
01-12-1986,0.178571,0.179129,0.174665,0.179129
02-12-1986,0.180804,0.186384,0.178571,0.185268
03-12-1986,0.185826,0.191964,0.185268,0.190848
04-12-1986,0.19029,0.190848,0.1875,0.189732
05-12-1986,0.19029,0.195313,0.189732,0.195313
08-12-1986,0.194754,0.195871,0.189174,0.189732
09-12-1986,0.189174,0.19029,0.183594,0.189174
10-12-1986,0.189174,0.195313,0.1875,0.194196
11-12-1986,0.194754,0.195871,0.19029,0.191406
12-12-1986,0.191406,0.191964,0.184152,0.184152
15-12-1986,0.183036,0.186384,0.180246,0.186384
16-12-1986,0.185826,0.189732,0.185826,0.189732
17-12-1986,0.189174,0.189732,0.182478,0.184152
18-12-1986,0.183594,0.186942,0.18192,0.18471
19-12-1986,0.18471,0.189732,0.18471,0.188058
22-12-1986,0.1875,0.189732,0.186384,0.188058
23-12-1986,0.188616,0.189174,0.186942,0.188058
24-12-1986,0.1875,0.188058,0.185826,0.186942
26-12-1986,0.186942,0.186942,0.183036,0.183036
29-12-1986,0.183036,0.183594,0.179688,0.180804
30-12-1986,0.180804,0.185268,0.180246,0.183036
31-12-1986,0.183036,0.18471,0.180246,0.180804
02-01-1987,0.180246,0.183594,0.179129,0.182478
05-01-1987,0.184152,0.19308,0.183036,0.191964
06-01-1987,0.192522,0.196429,0.19029,0.195313
07-01-1987,0.195871,0.200335,0.194754,0.199777
08-01-1987,0.199777,0.201451,0.198661,0.199777
09-01-1987,0.199777,0.204241,0.198103,0.202567
12-01-1987,0.203125,0.204241,0.199777,0.203125
13-01-1987,0.201451,0.202567,0.199219,0.199219
14-01-1987,0.199219,0.215402,0.198661,0.214844
15-01-1987,0.215402,0.229353,0.214286,0.222656
16-01-1987,0.223214,0.223214,0.21317,0.217634
19-01-1987,0.217634,0.237165,0.213728,0.237165
20-01-1987,0.245536,0.248884,0.229911,0.230469
21-01-1987,0.227121,0.228237,0.21875,0.21875
22-01-1987,0.218192,0.234933,0.216518,0.234375
23-01-1987,0.234375,0.236607,0.22433,0.22433
26-01-1987,0.223214,0.225446,0.220982,0.222098
27-01-1987,0.223214,0.237165,0.222656,0.235491
28-01-1987,0.236607,0.248884,0.232701,0.24721
29-01-1987,0.249442,0.25558,0.238281,0.241629
30-01-1987,0.241071,0.249442,0.234933,0.247768
02-02-1987,0.247768,0.25,0.242188,0.249442
03-02-1987,0.25,0.250558,0.24442,0.247768
04-02-1987,0.247768,0.247768,0.242746,0.245536
05-02-1987,0.245536,0.246094,0.237165,0.240513
06-02-1987,0.241071,0.241071,0.236049,0.241071
09-02-1987,0.236049,0.238281,0.233259,0.234933
10-02-1987,0.234375,0.235491,0.230469,0.235491
11-02-1987,0.236607,0.253348,0.235491,0.252232
12-02-1987,0.254464,0.267299,0.254464,0.261719
13-02-1987,0.261719,0.279018,0.258929,0.277344
17-02-1987,0.277344,0.296875,0.276228,0.296317
18-02-1987,0.297433,0.300781,0.282924,0.283482
19-02-1987,0.283482,0.283482,0.27567,0.27846
20-02-1987,0.27846,0.279018,0.270647,0.273438
23-02-1987,0.271763,0.28683,0.266183,0.281808
24-02-1987,0.282366,0.294643,0.281808,0.292411
25-02-1987,0.292411,0.310268,0.288504,0.308594
26-02-1987,0.310268,0.318638,0.303571,0.308594
27-02-1987,0.308594,0.316964,0.302455,0.3125
02-03-1987,0.313616,0.314732,0.299107,0.301339
03-03-1987,0.301339,0.304129,0.289063,0.290179
04-03-1987,0.293527,0.304688,0.291853,0.301897
05-03-1987,0.301339,0.308036,0.300223,0.305804
06-03-1987,0.300223,0.305246,0.297991,0.300223
09-03-1987,0.296875,0.297991,0.287946,0.288504
10-03-1987,0.287946,0.298549,0.287946,0.297991
11-03-1987,0.300223,0.303571,0.295759,0.295759
12-03-1987,0.294643,0.295759,0.28404,0.291295
13-03-1987,0.291295,0.294643,0.283482,0.283482
16-03-1987,0.283482,0.291295,0.279018,0.291295
17-03-1987,0.292411,0.303571,0.290179,0.299107
18-03-1987,0.300223,0.301339,0.289063,0.294643
19-03-1987,0.293527,0.305804,0.292411,0.305246
20-03-1987,0.304688,0.311384,0.304688,0.304688
23-03-1987,0.303571,0.304688,0.295759,0.301339
24-03-1987,0.302455,0.305804,0.295759,0.295759
25-03-1987,0.296875,0.299107,0.291295,0.297991
26-03-1987,0.297991,0.302455,0.296875,0.300223
27-03-1987,0.300223,0.301339,0.289063,0.290179
30-03-1987,0.283482,0.28683,0.277902,0.279018
31-03-1987,0.277902,0.289063,0.277902,0.287946
01-04-1987,0.28125,0.299107,0.27846,0.297991
02-04-1987,0.304688,0.320313,0.299107,0.320313
03-04-1987,0.319196,0.320871,0.313616,0.320313
06-04-1987,0.319196,0.324777,0.309152,0.3125
07-04-1987,0.311384,0.313616,0.302455,0.302455
08-04-1987,0.302455,0.313616,0.301339,0.308036
09-04-1987,0.30692,0.319196,0.302455,0.316964
10-04-1987,0.31808,0.319196,0.311384,0.313616
13-04-1987,0.3125,0.313616,0.301339,0.301339
14-04-1987,0.297991,0.311384,0.296875,0.303571
15-04-1987,0.310268,0.316964,0.30692,0.316964
16-04-1987,0.31808,0.327009,0.316964,0.319196
20-04-1987,0.319196,0.324777,0.315848,0.317522
21-04-1987,0.313616,0.334821,0.310268,0.333705
22-04-1987,0.342076,0.34375,0.330357,0.331473
23-04-1987,0.331473,0.344866,0.331473,0.339286
24-04-1987,0.33817,0.341518,0.332589,0.333705
27-04-1987,0.331473,0.335938,0.327009,0.334821
28-04-1987,0.33817,0.347656,0.337054,0.34375
29-04-1987,0.344866,0.356027,0.34375,0.347098
30-04-1987,0.348214,0.357143,0.347098,0.353795
01-05-1987,0.354911,0.357143,0.351563,0.357143
04-05-1987,0.354911,0.358259,0.352679,0.356027
05-05-1987,0.357143,0.360491,0.348214,0.358259
06-05-1987,0.359375,0.367188,0.353795,0.357143
07-05-1987,0.356027,0.361607,0.356027,0.358259
08-05-1987,0.359375,0.361607,0.352679,0.352679
11-05-1987,0.34375,0.354911,0.342634,0.34375
12-05-1987,0.339286,0.341518,0.334821,0.337054
13-05-1987,0.33817,0.351004,0.337054,0.350446
14-05-1987,0.34933,0.354911,0.34933,0.353795
15-05-1987,0.353795,0.353795,0.348214,0.34933
18-05-1987,0.34933,0.350446,0.337054,0.33817
19-05-1987,0.33817,0.33817,0.324219,0.327009
20-05-1987,0.325893,0.334821,0.323661,0.332589
21-05-1987,0.333705,0.33817,0.332589,0.332589
22-05-1987,0.334821,0.337054,0.329241,0.330915
26-05-1987,0.332589,0.348214,0.330357,0.348214
27-05-1987,0.348214,0.358259,0.345982,0.354911
28-05-1987,0.354911,0.358259,0.350446,0.357143
29-05-1987,0.358259,0.359375,0.352679,0.352679
01-06-1987,0.354911,0.354911,0.345982,0.347098
02-06-1987,0.345982,0.348214,0.34375,0.344866
03-06-1987,0.344866,0.354911,0.344866,0.347098
04-06-1987,0.348214,0.351563,0.34375,0.350446
05-06-1987,0.351563,0.351563,0.347098,0.347098
08-06-1987,0.347098,0.348214,0.342634,0.347098
09-06-1987,0.345982,0.354911,0.345982,0.350446
10-06-1987,0.351563,0.358259,0.348214,0.350446
11-06-1987,0.350446,0.357143,0.348214,0.352679
12-06-1987,0.352679,0.356027,0.351563,0.352679
15-06-1987,0.352679,0.354911,0.345982,0.350446
16-06-1987,0.370536,0.372768,0.339286,0.370536
17-06-1987,0.370536,0.379464,0.357143,0.361607
18-06-1987,0.359375,0.372768,0.352679,0.370536
19-06-1987,0.370536,0.372768,0.360491,0.366071
22-06-1987,0.368304,0.377232,0.364955,0.375
23-06-1987,0.375,0.376116,0.363839,0.368304
24-06-1987,0.370536,0.386161,0.361607,0.375
25-06-1987,0.375,0.379464,0.361607,0.361607
26-06-1987,0.363839,0.370536,0.357143,0.361607
29-06-1987,0.361607,0.363839,0.357143,0.363839
30-06-1987,0.361607,0.366071,0.354911,0.361607
01-07-1987,0.363839,0.363839,0.354911,0.357143
02-07-1987,0.357143,0.366071,0.354911,0.362723
06-07-1987,0.363839,0.372768,0.361607,0.363839
07-07-1987,0.361607,0.366071,0.345982,0.350446
08-07-1987,0.350446,0.350446,0.325893,0.332589
09-07-1987,0.332589,0.345982,0.332589,0.337054
10-07-1987,0.339286,0.350446,0.337054,0.339286
13-07-1987,0.348214,0.363839,0.345982,0.361607
14-07-1987,0.366071,0.383929,0.366071,0.383929
15-07-1987,0.383929,0.399554,0.377232,0.392857
16-07-1987,0.392857,0.392857,0.386161,0.392857
17-07-1987,0.395089,0.399554,0.381696,0.386161
20-07-1987,0.383929,0.386161,0.370536,0.372768
21-07-1987,0.375,0.379464,0.368304,0.36942
22-07-1987,0.370536,0.381696,0.368304,0.379464
23-07-1987,0.383929,0.388393,0.361607,0.372768
24-07-1987,0.370536,0.381696,0.370536,0.379464
27-07-1987,0.379464,0.383929,0.375,0.377232
28-07-1987,0.379464,0.381696,0.372768,0.373884
29-07-1987,0.375,0.375,0.361607,0.366071
30-07-1987,0.366071,0.370536,0.363839,0.370536
31-07-1987,0.368304,0.375,0.368304,0.368304
03-08-1987,0.366071,0.370536,0.359375,0.359375
04-08-1987,0.361607,0.377232,0.357143,0.377232
05-08-1987,0.377232,0.388393,0.375,0.386161
06-08-1987,0.386161,0.417411,0.381696,0.412946
07-08-1987,0.412946,0.421875,0.410714,0.415179
10-08-1987,0.430804,0.430804,0.408482,0.430804
11-08-1987,0.441964,0.448661,0.435268,0.441964
12-08-1987,0.441964,0.444196,0.430804,0.435268
13-08-1987,0.435268,0.448661,0.433036,0.4375
14-08-1987,0.433036,0.446429,0.428571,0.4375
17-08-1987,0.441964,0.446429,0.435268,0.441964
